,listing_id,id,date,reviewer_id,reviewer_name,comments,review_lang,t_comments
18356,26116,1539640,2012-06-23,1774340,Jean-Pierre," Am. nagement. tout. r. cent. Propre. Endroit. vraiment. tranquille. , Cuisine. bien. quip. e. , Transports. publics. et. magasins. proximit. imm. diate. , Le. seul. inconv. nient. est. constitu. par. la. relative. faible. hauteur. des. chambres. ",fr,"Am. Write.all.r.hundred.Own.Place.really.calm., Food.good.who P.e., Transport.public.and.Stores.Proximity.Imm.DIATE., The.alone.Disg.deny.is.constitute.through.the.relative.weak.height.from.bedrooms."
18791,3404700,27767074,2015-03-11,14527288,Laurent, L. appartement. est. propre. tr. s. bien. localis. pour. visiter. seattle. et. le. stationnement. est. facile. l. appartement. est. bien. pour. 2. personnes. pas. de. coin. salon. nous. ne. pouvons. rien. dire. sur. nos. h. tes. car. nous. n. avons. pas. eu. l. occasion. de. faire. leur. connaissance. Ils. nois. ont. contact. Uniquement. par. message. alors. que. nous. tions. qu. a. quelques. metres,fr,L. apartment.is.own.tr.s.good.LOCALIS.for.to visit.Seattle.and.the.parking.is.easy.the.apartment.is.good.for.2 persons.not.of.corner.salon.we.born.cannothing.to say.on.NOS.h.your.because.we.not.have.not.EU.the.opportunity.of.to do.their.awareness.They.Nois.have.contact.Uniquely.through.message.so.than.we.tions.that.To.a few.meters
18976,218741,16549362,2014-07-29,15479002,Pier," Aardige. verhuurster. en. prima. abonnement. in. Ballard. , Het. was. soms. iets. gehorig. maar. we. hebben. prima. geslapen. , Het. kunnen. ontbijten. in. de. tuin. in. de. zon. was. heerlijk. ",nl,"Nice.Rentalist.and.fine.subscription.in.Ballard., It.used to be.sometimes.something.Honed.but.we.to have.fine.slept., It.can.having breakfast.in.the.garden.in.the.Sun.used to be.lovely."
19108,2039149,47392583,2015-09-18,39757244,Carolina, Casa. muy. bonita. y. acogedora. de. excelente. tama. o. el. host. estuvo. muy. pendiente. y. contesto. nuestras. dudas. y. aclaraciones. ,es,Home.very.pretty.and.Cozy.from.Excellent.Tamaor.the.host.he was.very.pending.and.Answer.oursDoubts.and.Clarifications.
19192,611509,31878784,2015-05-11,27182148,Sheng, . downtown. ,zh-cn,. downtown.
19209,611509,47179024,2015-09-16,41640156,William," In. vergelijking. met. een. hotel. is. dit. wennen. minder. luxe. minder. privacy. Je. bent. een. tijdelijke. medebewoner. van. iemand. s. priv. woning. Joanna. s. huis. is. bijna. helemaal. van. hout. zoals. zoveel. Amerikaanse. huizen. en. die. zijn. bepaald. niet. geluidsarm. Maar. na. 3. nachten. hoor. je. het. piepen. kraken. en. andere. geluiden. veroorzaakt. door. jezelf. en. de. medebewoners. eigenlijk. niet. meer. , Joanna. is. gastvrij. maar. houdt. voldoende. afstand. tot. de. gast. wat. ik. op. prijs. stel. Ik. ben. er. alleen. voor. een. goed. bed. en. een. goede. douche. en. die. zijn. er. , Verder. is. er. een. goede. wifi. , Van. de. tv. heb. ik. geen. gebruik. gemaakt. , Ook. de. keukenvoorzieningen. heb. ik. niet. gebruikt. er. is. een. QFC. op. 10. minuten. lopen. afstand. Daar. eet. je. voor. weinig. , De. hygi. ne. is. ok. , Parkeergelegenheid. is. er. alleen. aan. de. straat. , Het. huis. is. gelegen. aan. een. overdag. drukke. weg. ",nl,"In.comparison.of.An.hotel.is.this.to get used to.less.luxury.less.privacy.You.are.An.Temporary.co-resident.by.Someone.s.private.home.Joanna.s.House.is.almost.all the way.by.wood.as.that much.American.houses.and.That.to be.determined.not.Noise arm.But.after.3 nights.hear.you.the.Peeping.Crack.and.Others.Sounds.causes.by means of.yourself.and.the.co-residents.actually.not.more., Joanna.is.Hospitable.but.holds.Enough.Distance.until.the.guest.what.I.on.price.couple.I.Ben.there.alone.in front of.An.good.bed.and.An.good.shower.and.That.to be.there., Further.is.there.An.good.WiFi., By.the.TV.have.I.no.usage.created., Also.the.Kitchen facilities.have.I.not.used.there.is.An.QFC.on.10 minutes.walk.Distance.There.eat.you.in front of.few., The.Hygi.ne.is.OK., Parking.is.there.alone.at.the.street., It.House.is.convenient.at.An.during the day.Busy.away."
19237,493591,5686538,2013-07-11,6890943,Elin," Que. casa. bonita. , Y. que. senora. agradable. , . , . ",es,"That.home.pretty., So what.Ms.nice..."
19251,493591,15545064,2014-07-11,16932658,Fengling, . Flor. Flor. ,zh-cn,.Flower.Flower.
19281,493591,46819798,2015-09-13,43447272,Christoph, Ich. habe. mich. im. 5. Star. House. sehr. wohlgefuehlt. Flor. war. sehr. herzlich. und. hilfsbereit. als. ich. Probleme. mit. meinem. Gepaeck. hatte. Die. Adresse. ist. absolut. empfehlenswert. ,de,I.have.me.in the.5. Star.House.very.felt comfortable.Flor.was.very.heartfelt.and.helpful.as.I.Problems.with.my.Baggage.would have.The.Address.is.absolutely.Recommended.
19320,4264012,28111794,2015-03-17,26310275,Samy, Wonderful. experience,ro,Wonderful. experience
19366,7329805,57026126,2015-12-21,18356164,Konnie, . bbq. ,zh-tw,. bbq.
19624,1100686,18809173,2014-09-01,18688116,Kathleen, great. ,ro,great.
19642,1100686,32110696,2015-05-14,27878281,Katrina, B. de. huset. og. v. relset. passede. rigtig. fint. p. beskrivelsen. V. relset. var. behageligt. lyst. enkelt. og. p. nt. indrettet. Huset. var. virkelig. charmerende. og. fint. med. en. sk. n. have. Fint. badev. relse. og. godt. k. kken. med. spisestue. Ann. var. en. s. d. og. hj. lpsom. v. rt. Ved. ankomst. hentede. hun. mig. ved. bussen. og. ved. afrejse. k. rte. hun. mig. endda. helt. til. lufthavnen. med. mine. store. kufferter. Ann. var. en. s. d. og. hj. lpsom. v. rt. og. tog. mig. med. til. flere. kunst. design. arrangementer. mv. hvilket. var. dejligt. Lokaliteten. var. super. fin. stille. gr. nt. med. kig. ud. over. byen. samtidig. med. at. det. var. i. g. kort. afstand. til. Fremont. bydelen. stemning. cafeer. indk. b. kanal. marked. mv. Jeg. vil. klart. anbefale. denne. bolig. og. v. rt. ogs. til. l. ngere. ophold. ,da,B. They.the House.and.v .any.fit.correct.fine.p. the description.V. The room.was.comfortable.lust.single.and.p. nt.furnished.The House.was.really.charming.and.fine.with.one.Sk.n. Garden.Fine.Badev.Relief.and.well.k. KKE.with.dinning room.Ann.was.one.p. d. and.HJ.LPSOM.v. Rt.By.arrival.picked up.she.me.by.the bus.and.by.Departure.k. Rte.she.me.even.quite.to.the airport.with.my.Great.suitcases.Ann.was.one.p. d. and.HJ.LPSOM.v. Rt.and.took.me.with.to.more.art.design.arrangements.etc.which.was.nice.The locality.was.Super.fine.quietly.Gr. NT.with.Look.out.over.the city.simultaneously.with.to.that.was.in. g. card.distance.to.Fremont.the district.atmosphere.cafes.Include.b. Channel.market.etc.I.will.clearly.recommend.this.Housing.and.v. Rt.also.to.l.stay.
19661,1100686,45660540,2015-09-05,21553564,Helga," Wir. haben. vier. N. chte. bei. Ann. in. Fremont. verbracht. Es. war. einfach. sch. n. Das. Zimmer. und. das. ganze. Haus. ist. sehr. liebevoll. und. k. nstlerisch. eingerichtet. Die. K. che. ist. sehr. gut. ausgestattet. Das. Haus. ist. in. einer. ruhigen. Wohnlage. aber. doch. nur. ein. paar. Blocks. von. Restaurants. und. Gesch. ften. entfernt. Es. war. genauso. wie. beschrieben. und. sehr. sauber. Ann. ist. eine. wunderbare. unkomplizierte. Gastgeberin. Sie. hatte. viele. Tipps. und. Infomaterial. f. r. uns. , Wenn. wir. wieder. nach. Seattle. kommen. werden. wir. sicher. wieder. bei. Ann. bernachten. ",de,"We.to have.four.N.at.Ann.in. Fremont.spent.It.was.simple.NS.n. That.Room.and.the whole.House.is.very.lovingly.and.k.NSTLERIC.set up.The.K. Che.is.very.Well.fitted.That.House.is.in a.Quiet.Residential area.but.but.only.a.pair.Blocks.from.Restaurants.and.Gesch.Fut.removed.It.was.just like that.how.described.and.very.clean.Ann.is.one.Wonderful.Uncomplicated.Hostess.She.would have.many.Tips.and.Info material.f. r.US., If.weather.again.after.Seattle.come.will.weather.secure.again.at.Ann.Brews."
19892,1773803,14775918,2014-06-26,13209386,Xiaofan, . ,zh-cn,.
19944,1773803,30981876,2015-04-30,19449483,Ken," Kommunikation. med. Sheldon. var. effektivt. og. uproblematisk. Jeg. m. dte. ham. aldrig. men. hentede. blot. n. glerne. i. sandwich. butikken. nedenfor. , . , Lejligheden. ligger. midt. i. et. livligt. latiner. kvarter. med. masser. af. restauranter. barer. mm. Lejligheden. ligger. dog. v. k. fra. gaden. s. der. er. ingen. larm. overhovedet. , . , Internetforbindelsen. er. ikke. s. rlig. hurtig. men. den. er. god. nok. til. mail. og. surfing. ",da,"Communication.with.Sheldon.was.effectively.and.unproblematic.I.m. DTE.him.never.but.picked up.Just.n. The gives.in. Sandwich.the store.below.,., The apartment.lies.in the middle.in a.lively.Latiner.quarter.with.Lots.of.Restaurants.bars.mm.The apartment.lies.However.v. k. from.the street.s. There.is.none.noise.at all.,., The internet connection.is.does not.s. Very.fast.but.the.is.good.enough.to.mail.and.surfing."
19960,1773803,39733763,2015-07-26,18681108,Florian, Die. N. he. zum. Unigel. nde. war. f. r. uns. ein. gro. er. Pluspunkt. ,de,The.N. Hey.to the.Unique.NDE.was.f. r.US.a.Great.he.Plus.
19974,1773803,49342621,2015-10-03,41951415,孙莹, . ,zh-cn,.
19976,1773803,49899172,2015-10-07,40608719,Richard," A. descri. o. do. apartamento. n. o. confere. com. o. que. encontramos. a. come. ar. pela. foto. de. apresenta. o. a. vista. da. pone. e. da. cidade. n. o. existem. , O. anfitri. o. n. o. foi. nada. atencioso. Retiramos. a. chave. numa. pizzaria. no. mesmo. pr. dio. e. a. subirmos. ao. apartamento. foi. uma. decep. o. s. Carpete. imundo. sof. sujo. banheiro. microsc. pico. toalhas. usadas. no. banheiro. roupa. de. cama. usada. lixo. cheio. na. cozinha. Quando. liguei. ao. propriet. rio. este. informou. que. outros. h. spedes. haviam. deixado. o. apto. e. ele. n. o. teve. tempo. de. limp. lo. Eram. 15. horas. e. ele. informou. que. s. poderia. tomar. provid. ncias. por. volta. das. 20h. , Foi. a. pior. experi. ncia. ad. viagem. ",pt,"A. Description.O.of.apartment.n.O.Confere.with.O.what.We found it.The.eats.air.for the.Photograph.in.it presents.O.The.View.gives.PONE.and.gives.City.n.O.exist.O. Anfitri.O.n.O.was.nothing.attentive.We remove.The.key.in.pizzeria.at the.same.pr.Dio.and.The.we rise.to.apartment.was.an.Decep.O.s.Carpet.unclean.Sof.dirty.bathroom.MicroSC.peak.towels.used.at the.bathroom.clothing.in.bed.Used.garbage.full.at.kitchen.When.I called.to.Owner.River.This one.reported.what.others.H.Spedes.They had.Left.O.Apt.and.he.n.O.he had.time.in.LIMP.lo.They were.15 hours.and.he.reported.what.s.could.to take.Provid.SCENTS.per.return.of the.20h., Was.The.worse.Experience.ncia.AD.travel."
19982,1773803,54129319,2015-11-16,30612865,Yuan, . ,zh-cn,.
20348,117165,25899589,2015-01-29,16359790,Yang, Judith. nice. ,zh-cn,Judith. nice.
20356,117165,33071673,2015-05-25,27266752,Sebastian," Pasamos. tres. noches. con. mi. esposa. en. esta. hermosa. casa. La. vista. es. indescriptiblemente. bella. y. la. tranquilidad. del. lugar. hace. que. incluso. sea. dif. cil. querer. salir. de. all. , Judith. es. amable. en. todo. momento. y. est. atenta. a. cualquier. duda. que. tengas. o. ayuda. que. puedas. necesitar. , La. gatita. Kiri. es. hermosa. fue. definitivamente. un. extra. inesperado. de. nuestra. estad. a. all. , En. resumen. casa. vista. tranquilidad. y. anfitri. n. se. llevan. el. m. s. alto. puntaje. posible. ",es,"We passed.three.nights.with.me.wife.on.is.beautifull.home.The.view.it is.Indescribably.pretty.and.the.tranquility.of the.place.does.that.even.be.DIFcil.want.get out.from.all., Judith.it is.nice.on.everything.moment.and.its T.Attentiveto.any.doubt.that.You have.or.help.that.You can.need., The.kittenKiriit is.beautifull.it was.definitely.a.extra.unexpected.from.our.be.to.all., On.abstract.home.view.tranquility.and.Anfitrin.I know.They carry.the.m.s.high.score.possible."
20454,3396140,37870397,2015-07-11,35055251,Eri, . airbnb. ,ja,.Airbnb.
20654,1609922,35787534,2015-06-22,28502057,Alexander, Wir. haben. den. Aufenthalt. im. Haus. von. Katie. und. Dan. sehr. genossen. Es. ist. alles. sehr. gem. tlich. geschmackvoll. und. praktisch. eingerichtet. Der. Kontakt. mit. Katie. war. unkompliziert. und. sehr. nett. Alles. perfekt. ,de,We.to have.the.Stay.in the.House.from.Katie.and.Dan.very.enjoyed.It.is.All.very.Gem. Of.tastefully.and.practically.set up.Of the.Contact.with.Katie.was.Uncomplicated.and.very.kind.Everything.Perfect.
20810,2586350,33142613,2015-05-25,28702282,Elke, Die. Unterkunft. bei. Akiko. und. Matt. war. genauso. wie. beschrieben. das. Stadtzentrum. ist. superschnell. mit. dem. light. Train. zu. erreichen. so. dass. man. f. r. die. Stadtbesichtigung. kein. Auto. braucht. Akiko. und. Matt. sind. u. erst. freundliche. aufmerksame. und. nette. Gastgeber. wir. haben. zusammen. einen. gem. tlichen. Grillabend. verbracht. In. der. Wohnung. ist. alles. vorhanden. um. erholsame. Ferien. zu. verbringen. Wenn. wir. wieder. einmal. Seattle. besuchen. kommen. wir. gerne. wieder. Vielen. Dank. an. Akiko. und. Matt. ,de,The.Accommodation.at.Akiko.and.Frosted.was.just like that.how.described.the city center.is.Super fast.with.to the.Light.Train.to.reach.so.that he.f. r.the.City tour.no.Automobile.needs.Akiko.and.Frosted.are.u. first. friendly.Attentive.and.Nice.Host.weather.to have.together.a.Gem. Specific.Grill evening.spent.In.the.Apartment.is.All.available.around.Relaxing.Holidays.to.spend.If.weather.again.once.Seattle.to visit.come.weather.gladly.again.Many.Thanks to.at.Akiko.and.Frosted.
21378,2763078,17642361,2014-08-15,6578267,Peter," sehr. gut. gelegen. f. r. einen. Besuch. von. Seattle. Mit. ffentliche. Verkehrsmittel. gut. erreichbar. Sauberes. Zimmer. Kitchenette. etc. alles. prima. in. Ordnung. , Gute. Gastgeber. empfehlenswert. ",de,"very.Well.located.f. r.a.Visit.from.Seattle.With.public.Means of transport.Well.accessible.Clean.Room.Kitchenette.etc. Everything.great.in order., Quality.Host.Recommended."
21418,2763078,36260049,2015-06-27,12531222,Judith, Ein. freundliches. Gastgeberpaar. nette. und. gem. tliche. Unterkunft. wie. beschrieben. in. einem. sehr. sch. nen. Stadtteil. von. Seattle. ,de,A.Friendly.Host pair.Nice.and.Gem. Specific.Accommodation.how.described.in. One.very.NS.NEN.District.from.Seattle.
21425,2763078,38499261,2015-07-16,33393801,Britten, Clean. quite. place. ,fr,Clean. quiet. place.
21476,3884851,37158767,2015-07-05,25286308,Klaus," Cindy. war. sehr. hilfsbereit. und. freundlich. , Alles. war. sehr. gut. organisiert. so. bekamen. wir. zb. zwei. Schl. ssel. f. r. die. Wohnung. Kann. diese. Unterkunft. im. Preis. und. Leistungsverh. ltnis. nur. empfehlen. Auch. lie. Cindy. 24. Stunden. den. Ventilator. laufen. da. es. sehr. hei. war. Gesch. fte. sind. in. der. unmittelbaren. N. he. sowie. Caf. s. und. Co. , Vielen. Dank. , Cindy",de,"Cindy.was.very.helpful.and.friendly., Everything.was.very.Well.organized.so.got.weather.For example.two.Schl.SSEL.f. r.the.Apartment.Can.these.Accommodation.in the.Price.and.Power.Ltnis.only.recommend.Even.Lie.Cindy.24 hours.the.Fan.to run.there.it.very.Hei.was.Gesch.FTE.are.in the.Immediate.N. Hey.as.CAF.s. And.Co., many.Thanks to., Cindy"
21687,8341720,53140925,2015-11-05,47323964,Rocío," El. piso. est. muy. bien. es. tal. como. en. las. fotos. El. sof. es. comod. simo. y. la. cocina. muy. pr. ctica. El. ba. o. tambi. n. genial. En. el. piso. hay. de. todo. toallas. secador. de. pelo. champ. y. pasta. de. dientes. lavadora. y. secadora. TV. , . , Trang. fue. muy. amable. desde. el. principio. llegu. muy. tarde. por. el. horario. de. mi. vuelo. y. porque. tuve. problemas. para. llegar. desde. el. aeropuerto. y. fue. muy. flexible. , . , Al. llegar. me. dio. todo. tipo. de. indicaciones. sobre. el. barrio. y. la. casa. y. se. mostr. disponible. a. ayudarme. en. lo. que. necesitara. , . , Totalmente. recomendable. para. alguien. que. necesite. sentirse. como. en. casa. nada. m. s. llegar. ",es,"Floor.its T.very.well.it is.such.What.on.the.photos.The. Sof.it is..SIMOand.the.kitchen room.very.PRCICTAThe. BA.or.Tambin.brilliant.On.the.flat.there are.from.everything.towels.dryer.from.hair.Champ.and.pasta.from.teeth.washing machine.and.drying machine.TV.., Trang.it was.very.nice.from.the.beginning.I arrive.very.late.by.the.schedule.from.me.flight.and.because.I had.problems.for.to get.from.the.airport.and.it was.very.flexible.., Arriving.I.it gave.everything.kind.from.indications.upon.the.neighborhood.and.the.home.and.I know.Show.available.to.help me.on.it.that.will need.., Totally.recommendable.for.somebody.that.Need.feel.What.on.home.any.m.s.to get."
21851,279063,21734028,2014-10-22,3252631,Fletcher, Awesome. ,af,Awesome.
21935,279063,39188090,2015-07-21,2649005,Mickey, See. earlier. review,af,See. earlier. review
21944,279063,43297100,2015-08-18,39985703,Sarah, . ,zh-cn,.
22054,3697351,19135107,2014-09-07,17419990,Jean-François, Vraiment. bien. situ. Super. accueil. Super. Sympathique. Je. le. recommande. ,fr,Truly.good.if you.Great.Home.Great.Friendly.I.the.recommended.
22299,2027236,39730910,2015-07-26,25952434,Astrid, Von. Jennifers. Zimmer. aus. konnten. wir. alle. unsere. Wunschziele. problemlos. erreichen. Das. Zimmer. selber. war. schon. fast. eine. kleine. Wohnung. bestens. ausgerichtet. mit. kleiner. K. hlschrank. Mikrowellen. Ecke. und. einem. eigenen. Badezimmer. Mit. der. Terrasse. vor. der. eigenen. Eingangst. r. kam. richtige. Ferienstimmung. auf. Die. Einrichtung. hat. sich. im. Vergleich. zum. Foto. verbessert. ,de,From.Jennifers.Room.the end.could.weather.Everyone.our.Wish destinations.easy.reach.That.Room.himself.was.beautiful.nearly.one.small.Apartment.Best.aligned.with.smaller.K. bar cabinet.Microwaves.Corner.and.One.own.Bathroom.With.the.Terrace.before.the.own.End.r.came.right one.Holiday mood.on.The.Furnishings.Has.themselves.in the.Comparison.to the.Photo.Improved.
22305,2027236,43611336,2015-08-21,32408377,Rhea," Prima. uitvalsbasis. voor. een. trip. naar. Seattle. Het. bed. was. super. comfortabel. en. de. badkamer. voldeed. ook. aan. alle. verwachtingen. Echter. is. het. huis. wel. ietwat. gehorig. maar. niet. storend. , Het. contact. voorafgaande. aan. het. bezoek. verliep. duidelijk. en. op. een. prettige. manier. Hierdoor. voelden. wij. ons. direct. welkom. , Ik. kan. een. verblijf. dan. ook. ten. zeerste. aanraden. als. je. een. verblijfplaats. zoekt. in. de. omgeving. van. Seattle. ",nl,"Fine.Base.in front of.An.Trip.nasty.Seattle.It.bed.used to be.super.comfortable.and.the.bathroom.met.also.at.all.expectatitons.However.is.the.House.well.somewhat.Honed.but.not.disturbing., It.Contact.previous.at.the.visit.went.clear.and.on.An.Nice.way.Because of this.Felt.we.U.S.straight away.welcome., I.can.An.residence.then.also..Great.recommend.As.you.An.residence.searches.in.the.surroundings.by.Seattle."
22319,2027236,50447299,2015-10-12,5355672,Dorothee," Kleines. dunkles. sauberes. Zimmer. Gut. zur. Ankunft. nach. langem. Anflug. da. in. Flughafenn. he. Ungeeignet. f. r. Aufenthalte. um. die. Stadt. kennen. zu. lernen. , Nur. im. Sommer. buchen. Es. ist. ein. feuchtes. k. hles. Zimmer. Als. wir. im. Oktober. dort. waren. kamen. die. Besitzer. erst. am. Morgen. unserer. Abreise. auf. die. Idee. das. Zimmer. zu. beheizen. ",de,"Small.Dark.Clean.Room.Good.to the.Arrivals.after.Long.Approach.there.in. Airport.Hey.Not suitable.f. r.Stays.around.the.City.know.to.to learn., Just.in the.Summer.Reserve.It.is.a.Wet.k.Hles.Room.As.weather.in the.October.there.was.came.the.Owner.Only now. Am tomorrow.Our.Departure.on.the.Idea.the room.to.heat."
22351,5259194,29120868,2015-04-04,27211634,Aohan, . louis. louis. ,zh-cn,.Louis.Louis.
22399,5259194,42824925,2015-08-16,7473690,Emmanuel," Superbe. maison. 20. min. pied. de. downtown. dans. un. quartier. tr. s. agr. able. , Louis. et. Kevin. sont. des. h. tes. tr. s. sympathiques. qui. font. tout. pour. que. le. s. jour. se. passe. bien. ",fr,"Superb.House.20. min.foot.of.Downtown.in.a.district.tr.s.AGR.Able., Louis.and.Kevin.are.from.h.your.tr.s.Friendly.who.make.all.for.than.the.s.day.SE.past.good."
22433,5259194,56777598,2015-12-18,28895487,Pierre," Nous. avons. t. parfaitement. re. u. par. Louis. et. Kevin. La. chambre. tait. tr. s. confortable. la. maison. charmante. et. id. alement. situ. e. Nous. recommandons. chaleureusement. ce. logement. , . , ",fr,"We.have.t.perfectly.D.u.through.Louis.and.Kevin.Bedroom.tait.tr.s.comfortable.the.House.charming.and.ID..if you.e.We.recommend.warmly.this.lodging.,.,"
22438,4251426,51776814,2015-10-24,21377767,Seung Oh," . , . ",ko,". , ."
22644,1386306,45659723,2015-09-05,34783074,Mini, . ,zh-tw,.
22690,1539463,40737124,2015-08-02,33743393,Mathias," English. below. , . , . , Die. Unterkunft. war. wirklich. klasse. ich. war. mehr. als. positiv. berrascht. Rainer. der. Gastgeber. mitsamt. seiner. Frau. waren. freundlich. allzeit. hilfsbereit. und. trotzdem. sehr. unaufdringlich. , Der. Raum. war. nicht. gro. auf. dem. Bild. ist. das. allgemeine. Wohnzimmer. zu. sehen. zum. bernachten. auf. f. r. viele. Tage. ich. war. 10. Tage. dort. absolut. ausreichend. Die. Lage. ist. super. B. s. Downtown. Seattle. mit. dem. Bus. 15. Minuten. inklusive. Gehzeit. zur. Busstation. und. die. Gegend. ist. mit. den. ffentlichen. sehr. gut. vernetzt. Selbst. zu. Fu. von. Downtown. in. reichlichen. 30. Minuten. zu. erreichen. Die. Nachbarschaft. ist. sehr. durchmischt. was. ich. sehr. positiv. finde. d. h. von. jung. bis. alt. von. reich. bis. arm. und. von. bildhaft. gesprochen. schwarz. bis. weis. alles. vorhanden. inklusive. der. Stra. enparty. am. Wochenende. , . , Bei. meinem. n. chsten. Aufenthalt. in. SEA. werde. ich. sehr. gerne. wieder. bei. Rainer. anklopfen. , . , . , . , The. lodging. is. great. it. was. apositive. surprise. to. me. Rainer. the. host. is. great. including. his. charming. wife. Helping. always. on. service. but. nevertheless. very. discreet. , The. room. tend. to. be. smaller. but. even. for. longer. stays. absolutely. comfortable. The. location. is. great. within. an. vibrant. neighborhood. and. still. close. to. Seattle. Downtown. By. bus. 20. minutes. inkluding. walk. to. bus. station. greatly. cross. linked. to. the. public. tansport. and. even. by. foot. within. 35. minutes. walking. distance. from. Downtown. , If. I. come. back. to. Seattle. I. will. again. knock. at. Rainers. door. ",de,"English. Below. ,. ,. , The. Accommodation. was. really. Great. I. was. more. as. positive. Borrowing. Rainer. the. Host. Mits. his. Mrs. was. friendly. All time. helpful. and. despite this. very. unobtrusive. , Of the. Space. was. not. Great. on. to the. Image. is. the general. Living room. to. see. to the. Brews. on. f. r. many. Days. I. was. 10 days. there. absolutely. sufficient. The. Location. is. Super. B. s. Downtown. Seattle. with. to the. Bus. 15 minutes. included. Walking time. to the. Bus station. and. the. Area. is. with. the. public. very. Well. Networking. Self. to. NS. from. Downtown. in. Rich. 30 minutes. to. reach. The. Neighborhood. is. very. Mixed. What. I. very. positive. find. d. H. from. young. until. old. from. rich. until. poor. and. from. pictorial. spoken. black. until. Weis. All. available. included. the. Street. Enarty. on the weekend. ,. , At. my. n. Chen. Stay. in. Sea. will. I. very. gladly. again. at. Rainer. Call waiting. ,. ,. ,. , The. Lodging. Is. Great. IT. What. apositive. Surprise. To. Me. Rainer. The. Host. Is. Great. Including. His. Charming. Wife. Helping. Always. On. service. BUT. Nevertheless. Very. Discreet. , The. Room. Tend. To. Be. Smaller. BUT. Even. for. Longer. Stays. Absolutely. Comfortable. The. Location. Is. Great. Within. at. Vibrant. Neighborhood. And. Still. Close. To. Seattle. Downtown. BY. bus. 20. Minutes. Continuous. walk. To. bus. station. Greatly. Cross. Linked. To. The. Public. Tansport. And. Even. BY. Foot. Within. 35. Minutes. Walking. Distance. From. Downtown. , IF. I. Come. Back. To. Seattle. I will. Again. Knock. At. Rainers. Door."
22727,5096363,55490655,2015-12-01,46616652,Meinolf," Gem. tliches. ruhiges. Zimmer. Es. war. alles. so. wie. beschrieben. , Die. Gastgeberin. Emily. habe. ich. in. 4. Tagen. nicht. einmal. gesehen. Aber. alles. hat. prima. geklappt. Die. Lage. ist. sehr. ruhig. Zur. n. chsten. Busverbindung. muss. man. ca. 5. Minuten. zu. Fu. laufen. Internet. Verbindung. war. super. ",de,"Gem. Special.Quiet.Room.It.was.All.so.how.described., The.Hostess.Emily.have.I.in 4 days.not.once.seen.But.All.Has.great.succeeded.The.Location.is.very.quiet.To the.n. Chen.Bus connection.got to.Man.about 5 minutes.to.NS.to run.Internet.Link.was.Super."
22793,8617171,53279566,2015-11-07,45572960,Gang, . ,zh-cn,.
22979,7534300,40678500,2015-08-01,39570574,Jinping, RICK. 3. 5. ,zh-cn,RICK. 3. 5.
23015,4125779,45033615,2015-08-30,42438013,Elena, . 20. ,zh-cn,. 20.
23092,1455269,38692724,2015-07-18,28322100,Xuejiang," Yvonne. , . ",zh-cn,"Yvonne. , ."
23257,859467,7804316,2013-10-03,8333499,Tiger, . ,zh-cn,.
23268,859467,17738386,2014-08-17,5828341,Astrid, Das. Beach. House. war. sehr. gut. beschrieben. und. hatte. eine. tolle. Lage. Auch. die. Nachbarschaft. ist. absolut. sicher. und. wir. hatten. eine. sch. ne. Zeit. dort. Die. Aussicht. ist. traumhaft. und. man. sitzt. wirklich. direkt. am. Meer. Wenn. man. morgens. aufwacht. und. aufs. Wasser. schaut. ist. das. nur. grandios. Und. das. entsch. digt. f. r. das. schon. in. die. Jahre. gekommene. Haus. Es. ist. alles. vorhanden. was. man. zum. t. glichen. Leben. braucht. und. auch. die. K. che. ist. komplett. ausgestattet. Es. ist. halt. ein. bewohntes. Haus. das. vermietet. wird. und. man. darf. sich. nicht. an. den. vielen. pers. nlichen. Dingen. st. ren. Es. war. sauber. und. das. Bett. ok. Alles. Gute. f. r. Michael,de,That.Beach.House.was.very.Well.described.and.would have.one.great.Location.Even.the.Neighborhood.is.absolutely.secure.and.weather.had.one.NS.ne.Time.there.The.Outlook.is.Fantastic.and.Man.Sitting.really.direct.near the sea.If.Man.In the morning.waking up.and.onto.Water.looks.is.that only.Grandios.And.that. dechere.Digt.f. r.that. Already.in the.Years.Maid.House.It.is.All.available.What.Man.to the.t.Religious.Life.needs.and.even.the.K. Che.is.completely.fitted.It.is.stop.a.inhabited.House.That. Rented.will.and.Man.allowed.themselves.not.at.the.many.Pers. NO.Things; matters.St.Ren. It.was.clean.and.the bed.OK.Everything.Quality.f. r.Michael
